1128.3333333333333,1,1,200
1132.7361111111113,1,1,500
1155.3263888888887,1,1,1000
1080.3125,1,2,200
1108.1527777777776,1,2,500
1139.1805555555554,1,2,1000
1085.0555555555557,2,1,200
1100.4652777777776,2,1,500
1122.6041666666667,2,1,1000
1062.986111111111,2,2,200
1083.0208333333333,2,2,500
1106.111111111111,2,2,1000
